Level	Reference	Former Reference (Dept)	Former Reference (PRO)	Title	Description	Covering Dates	Physical Description	Note	Separated Material	Related Material	Closure Status	Closure Type	Closure Code	Record Opening Date	ID
>>>>>>>	WO 33/18/1867/337	Paper number 337			Abstracts of proceedings of Ordnance Select Committee for quarter ending Dec. 31st 1867	1867	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216102
>>>>>>>	WO 33/18/1867/338	Paper number 338			Details of amounts voted under parts 2 and 3 of Vote 14 for barrack fortifications, etc. in army estimates 1867-1868. ¶ Missing at transfer	1867	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216103
>>>>>>>	WO 33/18/1	Paper number 312			Memorandum on the Prussian Army, in relation to the campaign of 1866, by Lieutenant-Colonel Reilly. With map and drawings	1867 Mar	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670437
>>>>>>>	WO 33/18/2	Paper number 313			Memorandum on the bill for establishing a reserve force	1867 Feb 1	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670438
>>>>>>>	WO 33/18/3	Paper number 314			Memorandum relative to the defence of Colonel Nelson in an action brought against him by Alexander Phillips	1867 Feb 6	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670439
>>>>>>>	WO 33/18/4	Paper number 315			Memorandum relative to the defence of Colonel Nelson in an action for the wilful murder of George Gordon	1867 Feb 9	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670440
>>>>>>>	WO 33/18/5	Paper number 316			Instructions to, and report of, Committee on formation of an Army of Reserve	1867	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670441
>>>>>>>	WO 33/18/6	Paper number 317			Memorandum of Mr Clode on Enlistment and Reserves Bill	1867 Mar 16	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670442
>>>>>>>	WO 33/18/7	Paper number 321			Short sketch of the campaign in Austria of 1866 by Lieutenant-Colonel Cooke, Royal Engineers; with a description of the battlefield of Sadowa by Captain Webber, Royal Engineers. With map	1867	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670443
>>>>>>>	WO 33/18/8	Paper number 325			Observations by the Director of Stores, War Office, on Lieutenant-Colonel Reilly's memorandum on the Prussian Army in relation to the campaign of 1866 (312), so far as it relates to the regulations for the supply of stores to the British Army in the field	1867 Apr	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670444
>>>>>>>	WO 33/18/9	Paper number 333			A reply to Admiral Caffin's observations, etc (325), by Lieutenant-Colonel Reilly, Royal Horse Artillery	1867	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C16670445
>>>>>> 	WO 33/19				Papers, 1868. (Described at item level)	1868	 		For item/s extracted from this piece see		Open Document, Open Description	Normal Closure before FOI Act: 	30		C1202593
>>>>>>>	WO 33/19/1868/339	Paper number 339			Copy of correspondence relative to contract for mules	1868	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216104
>>>>>>>	WO 33/19/1868/340	Paper number 340			Translation of new organisation of military train for Austrian army	1868	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216105
>>>>>>>	WO 33/19/1868/341	Paper number 341			Memorandum on half-pay, pensions, etc.	1868	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216106
>>>>>>>	WO 33/19/1868/342	Paper number 342			Memorandum by Defence Committee with reference to a report by Col. Laffan R.E. on fortresses of Ceylon	1868	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216107
>>>>>>>	WO 33/19/1868/343	Paper number 343			Memorandum as to position of army chaplains who are members of the established church of England and Ireland	1868	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216108
>>>>>>>	WO 33/19/1868/344	Paper number 344			Memorandum on grant and purchase of commissions in the army	1868	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216109
>>>>>>>	WO 33/19/1868/345	Paper number 345			Russian advances in Asia (continuation No. 3)	1868	 		For items extracted from this piece see		Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216110
>>>>>>>	WO 33/19/1868/346	Paper number 346			Memorandum on organization of War Office and administrative departments of the army	1868	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216111
>>>>>>>	WO 33/19/1868/347	Paper number 347			General index to abstracts of proceedings of Ordnance Select Committee 1867	1868	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216112
>>>>>>>	WO 33/19/1868/348	Paper number 348			Memorandum on removal of troops from towns and cities during the holding of Assizes or Elections	1868	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216113
>>>>>>>	WO 33/19/1868/349	Paper number 349			Abyssinian Expeditionary Force: Quarter-Master General's journal	1868	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216114
>>>>>>>	WO 33/19/1868/350	Paper number 350			Third report of Director of Ordnance 1866-1867	1868	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216115
>>>>>>>	WO 33/19/1868/351	Paper number 351			Abstract of recommendations and observations taken from a report of a Committee of Officers of the Royal Artillery and Royal Engineers appointed to consider best arrangements, under ordinary circumstances, for coast batteries	1868	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216116
>>>>>>>	WO 33/19/1868/352	Paper number 352			Confidential memorandum of the calculations upon which the thickness of the front wall of Plymouth Breakwater Fort was determined. ¶ Missing at transfer	1868	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216117
>>>>>>>	WO 33/19/1868/353	Paper number 353			Abstracts of proceedings of Ordnance Select Committee for quarter ending 31st March 1868	1868	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216118
>>>>>>>	WO 33/19/1868/354	Paper number 354			Abstracts of proceedings of Ordnance Select Committee for quarter ending 30th June 1868	1868	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216119
>>>>>>>	WO 33/19/1868/355	Paper number 355			Report of Committee on supply of clothing and necessities to the forces serving in India	1868	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216120
>>>>>>>	WO 33/19/1868/356	Paper number 356			Abstracts of proceedings of Ordnance Select Committee for quarter ending 30th Sept. 1868	1868	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216121
>>>>>>>	WO 33/19/1868/357	Paper number 357			Report on active obstructions for the defence of harbours and channels, etc., and on the employment of torpedoes for purposes of attack, by the Committee on Floating Obstructions and Submarine Explosive Machines	1868	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216122
>>>>>>>	WO 33/19/1868/358	Paper number 358			Report on Reserve Forces 1868-1869	1868	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216123
>>>>>>>	WO 33/19/1868/359	Paper number 359			Fourth report of Director of Ordnance 1867-1868	1868	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216124
>>>>>>>	WO 33/19/1868/360	Paper number 360			System of recruitment and organization of the reserves of France, Prussia, Austria, Russia, and the German States	1868	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216125
>>>>>>>	WO 33/19/1868/361	Paper number 361			Fourth report of the Committee appointed to inquire into the effect on health of present system of carrying accoutrements, ammunition and kit of infantry soldiers, and drill, etc. of recruits	1868	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216126
>>>>>> 	WO 33/20				Papers, 1869. (Described at item level)	1869	 		For items extracted from this piece see		Open Document, Open Description	Normal Closure before FOI Act: 	30		C1202594
>>>>>>>	WO 33/20/1869/362-363	Paper number 362, 363			Mr Cardwell's letters to Earl Granville on Colonial military expenditure. ¶ Missing at transfer	1869	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216127
>>>>>>>	WO 33/20/1869/364	Paper number 364			Abstracts of proceedings of Ordnance Select Committee 1st Oct.-7th Dec. 1868, and of the department of the Director General of Ordnance 8th Dec.-31st Dec. 1868	1869	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216128
>>>>>>>	WO 33/20/1869/365	Paper number 365			Report of Committee appointed to enquire into the question of supercession of British colonels by colonels of Her Majesty's Indian army	1869	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216129
>>>>>>>	WO 33/20/1869/366	Paper number 366			Report of Committee on claims of Capt. Moncrieff. ¶ Missing at transfer	1869	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216130
>>>>>>>	WO 33/20/1869/367	Paper number 367			Extracts from reports on field equipment including ambulances and transport conveyances in use with the forces under the command of Lord Napier of Magdala. ¶ Missing at transfer	1869	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216131
>>>>>>>	WO 33/20/1869/368	Paper number 368			Russian advances in Asia 1869	1869	 		For items extracted from this piece see		Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216132
>>>>>>>	WO 33/20/1869/369	Paper number 369			Report of Committee on constitution of the War department. ¶ Missing at transfer	1869	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216133
>>>>>>>	WO 33/20/1869/370	Paper number 370			Information respecting present provision of rifled ordnance, and probable number of pieces ultimately required	1869	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216134
>>>>>>>	WO 33/20/1869/371	Paper number 371			Instructions to Committee of enquiry into state of nursing service at Royal Victoria Hospital, Netley	1869	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216135
>>>>>>>	WO 33/20/1869/372	Paper number 372			Revised code of army and navy signals for use with boats of Her Majesty's Ships and Naval and Military Forces. ¶ Missing at transfer	1869	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216136
>>>>>>>	WO 33/20/1869/373	Paper number 373			Manual of instruction in army signalling. ¶ Missing at transfer	1869	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216137
>>>>>>>	WO 33/20/1869/373A	Paper number 373a			Report of Special Committee on field artillery equipment	1869	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216138
>>>>>>>	WO 33/20/1869/374	Paper number 374			General index to abstracts of proceedings of Ordnance Select Committee for 1868	1869	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216139
>>>>>>>	WO 33/20/1869/375	Paper number 375			Memorandum on organization of the War Office	1869	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216140
>>>>>>>	WO 33/20/1869/376	Paper number 376			Report of Major-General J Lindsay on organization of reserve forces. ¶ Missing at transfer	1869	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216141
>>>>>>>	WO 33/20/1869/377	Paper number 377			Confidential office memoranda on Colonial garrison arrangements 1869-1870. ¶ Missing at transfer	1869	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216142
>>>>>>>	WO 33/20/1869/378	Paper number 378			Abstract of proceedings of department of Director General of Ordnance for quarter ending 31st March 1869	1869	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216143
>>>>>>>	WO 33/20/1869/379	Paper number 379			Report of Committee on Fortifications. ¶ Missing at transfer	1869	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216144
>>>>>>>	WO 33/20/1869/380	Paper number 380			Memorandum upon development of iron shields during the last 10 years, and present position with reference to supplying the iron shields for our fortifications	1869	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216145
>>>>>>>	WO 33/20/1869/381	Paper number 381			Correspondence relating to Whitworth guns 1863-1869	1869	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216146
>>>>>>>	WO 33/20/1869/382	Paper number 382			Report of a Special Committee on breech-loading rifles	1869	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6216147
